,id,fly_from,fly_to,airline,flight,date,departure_time,arrival_time,price
4706,4707,BNE,MEL,Virgin,VA723,22/10/21,14:07,16:32,387
4707,4708,BNE,MEL,Virgin,VA713,22/12/28,06:13,08:38,116
4708,4709,BNE,MEL,Jetstar,JQ184,22/10/02,21:31,23:56,215
4709,4710,BNE,MEL,Virgin,VA164,22/11/23,22:02,00:27,440
4710,4711,BNE,MEL,Qantas,QF251,22/11/27,06:39,09:04,137
4711,4712,BNE,MEL,Jetstar,JQ804,22/12/16,20:22,22:47,70
4712,4713,BNE,MEL,Virgin,VA709,22/12/08,12:30,14:55,178
4713,4714,BNE,MEL,Virgin,VA385,22/11/08,20:26,22:51,467
4714,4715,BNE,MEL,Qantas,QF874,22/10/12,10:40,13:05,360
4715,4716,BNE,MEL,Jetstar,JQ522,22/12/17,21:05,23:30,491
4716,4717,BNE,MEL,Qantas,QF966,22/10/26,10:04,12:29,138
4717,4718,BNE,MEL,Virgin,VA246,22/10/03,15:12,17:37,432
4718,4719,BNE,MEL,Jetstar,JQ842,22/10/20,19:13,21:38,500
4719,4720,BNE,MEL,Virgin,VA596,22/12/04,13:21,15:46,142
4720,4721,BNE,MEL,Qantas,QF344,22/10/17,10:31,12:56,370
4721,4722,BNE,MEL,Qantas,QF515,22/09/22,14:21,16:46,296
4722,4723,BNE,MEL,Qantas,QF729,22/12/22,10:18,12:43,76
4723,4724,BNE,MEL,Jetstar,JQ660,22/10/14,08:40,11:05,81
4724,4725,BNE,MEL,Virgin,VA573,22/11/01,19:58,22:23,142
4725,4726,BNE,MEL,Virgin,VA321,22/09/16,08:15,10:40,54
4726,4727,BNE,MEL,Virgin,VA367,22/10/31,12:47,15:12,228
4727,4728,BNE,MEL,Virgin,VA163,22/11/01,13:09,15:34,188
4728,4729,BNE,MEL,Qantas,QF875,22/12/15,14:19,16:44,83
4729,4730,BNE,MEL,Virgin,VA963,22/10/09,12:49,15:14,430
4730,4731,BNE,MEL,Jetstar,JQ626,22/12/28,22:04,00:29,461
4731,4732,BNE,MEL,Jetstar,JQ296,22/10/30,11:34,13:59,196
4732,4733,BNE,MEL,Virgin,VA568,22/12/21,10:35,13:00,463
4733,4734,BNE,MEL,Jetstar,JQ737,22/12/21,12:26,14:51,120
4734,4735,BNE,MEL,Qantas,QF963,22/10/12,11:37,14:02,347
4735,4736,BNE,MEL,Qantas,QF137,22/12/07,16:12,18:37,111
4736,4737,BNE,MEL,Jetstar,JQ650,22/11/22,20:40,23:05,224
4737,4738,BNE,MEL,Virgin,VA457,22/12/05,19:48,22:13,124
4738,4739,BNE,MEL,Virgin,VA565,22/11/26,06:45,09:10,354
4739,4740,BNE,MEL,Jetstar,JQ386,22/11/11,23:22,01:47,252
4740,4741,BNE,MEL,Jetstar,JQ590,22/10/03,15:23,17:48,449
4741,4742,BNE,MEL,Virgin,VA678,22/10/22,08:55,11:20,124
4742,4743,BNE,MEL,Qantas,QF465,22/12/25,12:34,14:59,441
4743,4744,BNE,MEL,Virgin,VA205,22/12/16,18:58,21:23,222
4744,4745,BNE,MEL,Jetstar,JQ614,22/12/22,07:31,09:56,87
4745,4746,BNE,MEL,Virgin,VA976,22/11/09,09:51,12:16,158
4746,4747,BNE,MEL,Jetstar,JQ272,22/11/28,19:28,21:53,91
4747,4748,BNE,MEL,Jetstar,JQ402,22/11/06,22:23,00:48,454
4748,4749,BNE,MEL,Qantas,QF924,22/11/09,06:55,09:20,81
4749,4750,BNE,MEL,Jetstar,JQ916,22/10/03,08:43,11:08,394
4750,4751,BNE,MEL,Qantas,QF401,22/12/09,09:56,12:21,254
4751,4752,BNE,MEL,Virgin,VA328,22/11/07,12:46,15:11,277
4752,4753,BNE,MEL,Virgin,VA501,22/10/11,20:49,23:14,295
4753,4754,BNE,MEL,Jetstar,JQ738,22/10/11,13:42,16:07,72
4754,4755,BNE,MEL,Virgin,VA143,22/11/29,11:19,13:44,105
4755,4756,BNE,MEL,Jetstar,JQ406,22/11/27,10:06,12:31,309
4756,4757,BNE,MEL,Jetstar,JQ430,22/12/23,06:30,08:55,431
4757,4758,BNE,MEL,Qantas,QF650,22/09/26,12:02,14:27,156
4758,4759,BNE,MEL,Jetstar,JQ780,22/12/22,12:27,14:52,154
4759,4760,BNE,MEL,Virgin,VA576,22/09/22,16:41,19:06,192
4760,4761,BNE,MEL,Qantas,QF792,22/10/04,20:28,22:53,442
4761,4762,BNE,MEL,Qantas,QF336,22/09/23,06:14,08:39,83
4762,4763,BNE,MEL,Virgin,VA555,22/11/21,15:17,17:42,82
4763,4764,BNE,MEL,Jetstar,JQ855,22/10/11,16:59,19:24,313
4764,4765,BNE,MEL,Virgin,VA944,22/12/13,17:38,20:03,119
4765,4766,BNE,MEL,Virgin,VA429,22/12/02,16:27,18:52,448
4766,4767,BNE,MEL,Qantas,QF521,22/11/10,16:56,19:21,351
4767,4768,BNE,MEL,Jetstar,JQ257,22/10/03,10:32,12:57,57
4768,4769,BNE,MEL,Jetstar,JQ509,22/11/18,12:55,15:20,467
4769,4770,BNE,MEL,Qantas,QF144,22/10/26,12:55,15:20,374
4770,4771,BNE,MEL,Jetstar,JQ638,22/10/30,14:11,16:36,98
4771,4772,BNE,MEL,Jetstar,JQ480,22/10/16,21:36,00:01,338
4772,4773,BNE,MEL,Virgin,VA948,22/10/30,11:29,13:54,493
4773,4774,BNE,MEL,Jetstar,JQ555,22/11/19,12:39,15:04,354
4774,4775,BNE,MEL,Qantas,QF868,22/10/23,07:28,09:53,498
4775,4776,BNE,MEL,Qantas,QF903,22/12/26,14:29,16:54,134
4776,4777,BNE,MEL,Virgin,VA241,22/12/09,17:44,20:09,60
4777,4778,BNE,MEL,Virgin,VA332,22/11/10,14:52,17:17,115
4778,4779,BNE,MEL,Qantas,QF529,22/11/15,23:56,02:21,227
4779,4780,BNE,MEL,Jetstar,JQ413,22/09/27,16:23,18:48,65
4780,4781,BNE,MEL,Jetstar,JQ667,22/12/10,10:34,12:59,155
4781,4782,BNE,MEL,Virgin,VA640,22/12/23,19:08,21:33,50
4782,4783,BNE,MEL,Virgin,VA660,22/10/31,14:15,16:40,213
4783,4784,BNE,MEL,Qantas,QF221,22/10/10,23:11,01:36,307
4784,4785,BNE,MEL,Jetstar,JQ661,22/12/05,13:57,16:22,400
4785,4786,BNE,MEL,Qantas,QF238,22/12/14,19:00,21:25,248
4786,4787,BNE,MEL,Jetstar,JQ832,22/10/30,14:11,16:36,366
4787,4788,BNE,MEL,Jetstar,JQ896,22/12/08,13:38,16:03,379
4788,4789,BNE,MEL,Virgin,VA983,22/09/28,21:54,00:19,101
4789,4790,BNE,MEL,Virgin,VA357,22/10/11,23:06,01:31,371
4790,4791,BNE,MEL,Qantas,QF139,22/10/23,16:25,18:50,82
4791,4792,BNE,MEL,Qantas,QF683,22/12/08,12:55,15:20,334
4792,4793,BNE,MEL,Virgin,VA701,22/12/26,06:28,08:53,325
4793,4794,BNE,MEL,Qantas,QF211,22/11/16,20:17,22:42,234
4794,4795,BNE,MEL,Jetstar,JQ974,22/12/14,07:18,09:43,336
4795,4796,BNE,MEL,Qantas,QF332,22/10/20,09:31,11:56,314
4796,4797,BNE,MEL,Jetstar,JQ856,22/11/06,18:12,20:37,139
4797,4798,BNE,MEL,Jetstar,JQ280,22/12/03,22:54,01:19,235
4798,4799,BNE,MEL,Jetstar,JQ924,22/11/12,17:21,19:46,499
4799,4800,BNE,MEL,Virgin,VA504,22/10/10,12:58,15:23,262
4800,4801,BNE,MEL,Virgin,VA929,22/11/11,08:38,11:03,417
4801,4802,BNE,MEL,Qantas,QF560,22/11/06,08:29,10:54,423
4802,4803,BNE,MEL,Virgin,VA626,22/11/07,12:18,14:43,497
4803,4804,BNE,MEL,Virgin,VA727,22/11/23,08:22,10:47,58
4804,4805,BNE,MEL,Virgin,VA503,22/12/04,09:08,11:33,231
4805,4806,BNE,MEL,Qantas,QF257,22/12/07,20:51,23:16,386
4806,4807,BNE,MEL,Jetstar,JQ277,22/11/20,08:09,10:34,259
4807,4808,BNE,MEL,Jetstar,JQ424,22/12/13,07:36,10:01,339
4808,4809,BNE,MEL,Qantas,QF511,22/12/12,12:41,15:06,452
4809,4810,BNE,MEL,Qantas,QF664,22/12/28,15:10,17:35,75
4810,4811,BNE,MEL,Virgin,VA815,22/11/07,06:10,08:35,188
4811,4812,BNE,MEL,Qantas,QF978,22/10/17,22:29,00:54,184
4812,4813,BNE,MEL,Qantas,QF546,22/12/27,17:52,20:17,367
4813,4814,BNE,MEL,Jetstar,JQ320,22/11/24,13:06,15:31,50
4814,4815,BNE,MEL,Qantas,QF498,22/12/19,16:43,19:08,207
4815,4816,BNE,MEL,Virgin,VA134,22/10/10,12:40,15:05,395
4816,4817,BNE,MEL,Jetstar,JQ257,22/12/19,20:03,22:28,96
4817,4818,BNE,MEL,Jetstar,JQ379,22/10/26,16:10,18:35,103
4818,4819,BNE,MEL,Virgin,VA374,22/10/16,22:48,01:13,214
4819,4820,BNE,MEL,Qantas,QF639,22/12/21,20:31,22:56,82
4820,4821,BNE,MEL,Jetstar,JQ674,22/12/21,19:17,21:42,357
4821,4822,BNE,MEL,Jetstar,JQ954,22/10/16,06:44,09:09,396
4822,4823,BNE,MEL,Virgin,VA700,22/09/21,22:59,01:24,74
4823,4824,BNE,MEL,Qantas,QF188,22/09/25,23:41,02:06,469
4824,4825,BNE,MEL,Jetstar,JQ695,22/10/18,23:51,02:16,233
4825,4826,BNE,MEL,Virgin,VA994,22/10/30,19:18,21:43,352
4826,4827,BNE,MEL,Qantas,QF778,22/12/05,18:31,20:56,355
4827,4828,BNE,MEL,Virgin,VA290,22/10/11,10:15,12:40,384
4828,4829,BNE,MEL,Qantas,QF319,22/10/03,21:45,00:10,166
4829,4830,BNE,MEL,Jetstar,JQ592,22/10/23,10:02,12:27,383
4830,4831,BNE,MEL,Virgin,VA665,22/12/04,13:12,15:37,305
4831,4832,BNE,MEL,Qantas,QF256,22/09/25,07:54,10:19,122
4832,4833,BNE,MEL,Jetstar,JQ143,22/12/26,22:15,00:40,54
4833,4834,BNE,MEL,Qantas,QF571,22/12/04,07:02,09:27,382
4834,4835,BNE,MEL,Qantas,QF340,22/12/17,17:22,19:47,133
4835,4836,BNE,MEL,Virgin,VA170,22/10/21,08:46,11:11,417
4836,4837,BNE,MEL,Virgin,VA207,22/12/05,10:20,12:45,356
4837,4838,BNE,MEL,Jetstar,JQ228,22/09/29,17:00,19:25,354
4838,4839,BNE,MEL,Virgin,VA674,22/11/03,13:29,15:54,389
4839,4840,BNE,MEL,Virgin,VA395,22/11/17,08:05,10:30,97
4840,4841,BNE,MEL,Qantas,QF548,22/11/01,18:23,20:48,152
4841,4842,BNE,MEL,Qantas,QF633,22/11/29,16:13,18:38,344
4842,4843,BNE,MEL,Jetstar,JQ712,22/11/26,07:34,09:59,261
4843,4844,BNE,MEL,Virgin,VA807,22/10/12,18:19,20:44,296
4844,4845,BNE,MEL,Jetstar,JQ460,22/09/18,19:25,21:50,472
4845,4846,BNE,MEL,Qantas,QF428,22/12/15,11:59,14:24,238
4846,4847,BNE,MEL,Jetstar,JQ131,22/12/07,16:40,19:05,119
4847,4848,BNE,MEL,Jetstar,JQ644,22/12/01,20:52,23:17,160
4848,4849,BNE,MEL,Qantas,QF284,22/10/12,19:16,21:41,190
4849,4850,BNE,MEL,Virgin,VA466,22/10/23,23:31,01:56,229
4850,4851,BNE,MEL,Virgin,VA578,22/09/20,17:36,20:01,152
4851,4852,BNE,MEL,Virgin,VA848,22/12/12,07:49,10:14,209
4852,4853,BNE,MEL,Jetstar,JQ804,22/10/21,18:36,21:01,70
4853,4854,BNE,MEL,Qantas,QF162,22/12/23,09:15,11:40,479
4854,4855,BNE,MEL,Virgin,VA523,22/12/30,20:11,22:36,104
4855,4856,BNE,MEL,Jetstar,JQ383,22/10/18,21:21,23:46,500
4856,4857,BNE,MEL,Virgin,VA888,22/10/04,20:38,23:03,303
4857,4858,BNE,MEL,Jetstar,JQ384,22/12/07,07:47,10:12,137
4858,4859,BNE,MEL,Virgin,VA177,22/12/28,15:03,17:28,425
4859,4860,BNE,MEL,Virgin,VA442,22/11/19,13:57,16:22,114
4860,4861,BNE,MEL,Virgin,VA944,22/10/10,13:44,16:09,134
4861,4862,BNE,MEL,Virgin,VA822,22/10/30,09:11,11:36,276
4862,4863,BNE,MEL,Jetstar,JQ459,22/09/14,15:07,17:32,348
4863,4864,BNE,MEL,Qantas,QF330,22/11/03,20:59,23:24,321
4864,4865,BNE,MEL,Jetstar,JQ301,22/12/27,21:11,23:36,148
4865,4866,BNE,MEL,Qantas,QF223,22/11/19,12:09,14:34,136
4866,4867,BNE,MEL,Qantas,QF630,22/11/21,14:58,17:23,196
4867,4868,BNE,MEL,Virgin,VA773,22/12/09,07:05,09:30,58
4868,4869,BNE,MEL,Qantas,QF949,22/12/15,20:09,22:34,385
4869,4870,BNE,MEL,Virgin,VA185,22/12/11,10:47,13:12,207
4870,4871,BNE,MEL,Jetstar,JQ299,22/12/16,16:38,19:03,458
4871,4872,BNE,MEL,Qantas,QF754,22/10/06,15:08,17:33,276
4872,4873,BNE,MEL,Qantas,QF258,22/11/01,06:27,08:52,120
4873,4874,BNE,MEL,Virgin,VA848,22/09/17,10:22,12:47,296
4874,4875,BNE,MEL,Virgin,VA721,22/11/17,23:19,01:44,298
4875,4876,BNE,MEL,Qantas,QF770,22/10/29,20:07,22:32,499
4876,4877,BNE,MEL,Jetstar,JQ741,22/12/16,07:18,09:43,86
4877,4878,BNE,MEL,Virgin,VA732,22/12/14,20:41,23:06,190
4878,4879,BNE,MEL,Jetstar,JQ765,22/11/14,20:33,22:58,154
4879,4880,BNE,MEL,Jetstar,JQ484,22/10/03,22:41,01:06,100
4880,4881,BNE,MEL,Jetstar,JQ499,22/10/03,22:45,01:10,245
4881,4882,BNE,MEL,Virgin,VA760,22/09/27,18:11,20:36,386
4882,4883,BNE,MEL,Virgin,VA180,22/09/26,21:27,23:52,439
4883,4884,BNE,MEL,Virgin,VA352,22/11/27,13:34,15:59,141
4884,4885,BNE,MEL,Jetstar,JQ438,22/12/18,16:09,18:34,393
4885,4886,BNE,MEL,Jetstar,JQ590,22/12/21,13:55,16:20,160
4886,4887,BNE,MEL,Qantas,QF928,22/12/16,10:28,12:53,440
4887,4888,BNE,MEL,Qantas,QF890,22/10/08,09:19,11:44,275
4888,4889,BNE,MEL,Qantas,QF640,22/09/27,09:25,11:50,326
4889,4890,BNE,MEL,Qantas,QF134,22/10/05,16:18,18:43,187
4890,4891,BNE,MEL,Qantas,QF113,22/11/14,18:06,20:31,344
4891,4892,BNE,MEL,Jetstar,JQ943,22/11/06,09:10,11:35,493
4892,4893,BNE,MEL,Virgin,VA888,22/09/19,20:59,23:24,142
4893,4894,BNE,MEL,Qantas,QF624,22/11/21,19:38,22:03,435
4894,4895,BNE,MEL,Qantas,QF315,22/11/14,12:37,15:02,252
4895,4896,BNE,MEL,Virgin,VA752,22/12/24,11:45,14:10,81
4896,4897,BNE,MEL,Virgin,VA209,22/09/21,21:22,23:47,353
4897,4898,BNE,MEL,Qantas,QF499,22/09/23,18:39,21:04,315
4898,4899,BNE,MEL,Jetstar,JQ184,22/11/20,18:13,20:38,451
4899,4900,BNE,MEL,Qantas,QF752,22/10/21,07:31,09:56,126
4900,4901,BNE,MEL,Jetstar,JQ959,22/12/27,21:09,23:34,382
4901,4902,BNE,MEL,Virgin,VA673,22/12/02,19:16,21:41,349
4902,4903,BNE,MEL,Virgin,VA783,22/11/13,20:45,23:10,110
4903,4904,BNE,MEL,Virgin,VA480,22/10/05,06:32,08:57,64
4904,4905,BNE,MEL,Qantas,QF993,22/12/05,19:33,21:58,387
4905,4906,BNE,MEL,Qantas,QF489,22/10/01,14:18,16:43,355
4906,4907,BNE,MEL,Qantas,QF628,22/11/11,19:23,21:48,324
4907,4908,BNE,MEL,Jetstar,JQ338,22/10/20,22:20,00:45,409
4908,4909,BNE,MEL,Virgin,VA164,22/09/16,20:51,23:16,431
4909,4910,BNE,MEL,Jetstar,JQ385,22/11/18,14:43,17:08,114
4910,4911,BNE,MEL,Virgin,VA726,22/10/02,10:24,12:49,172
4911,4912,BNE,MEL,Virgin,VA389,22/10/11,17:45,20:10,404
4912,4913,BNE,MEL,Qantas,QF471,22/10/25,06:17,08:42,400
4913,4914,BNE,MEL,Qantas,QF508,22/09/27,08:26,10:51,359
4914,4915,BNE,MEL,Virgin,VA900,22/11/05,06:37,09:02,194
4915,4916,BNE,MEL,Qantas,QF281,22/09/15,06:46,09:11,86
4916,4917,BNE,MEL,Jetstar,JQ370,22/11/15,17:05,19:30,242
4917,4918,BNE,MEL,Jetstar,JQ502,22/10/09,11:24,13:49,229
4918,4919,BNE,MEL,Jetstar,JQ676,22/10/28,11:41,14:06,473
4919,4920,BNE,MEL,Virgin,VA402,22/10/15,17:57,20:22,433
4920,4921,BNE,MEL,Qantas,QF599,22/10/24,21:43,00:08,318
4921,4922,BNE,MEL,Virgin,VA763,22/11/03,10:24,12:49,72
4922,4923,BNE,MEL,Qantas,QF840,22/12/17,11:14,13:39,291
4923,4924,BNE,MEL,Qantas,QF211,22/12/29,17:05,19:30,51
4924,4925,BNE,MEL,Qantas,QF733,22/11/17,18:09,20:34,448
4925,4926,BNE,MEL,Virgin,VA893,22/10/09,10:35,13:00,297
4926,4927,BNE,MEL,Jetstar,JQ710,22/10/18,14:09,16:34,156
4927,4928,BNE,MEL,Jetstar,JQ259,22/11/26,09:48,12:13,57
4928,4929,BNE,MEL,Virgin,VA659,22/10/07,07:04,09:29,320
4929,4930,BNE,MEL,Jetstar,JQ132,22/12/16,06:54,09:19,218
4930,4931,BNE,MEL,Virgin,VA372,22/11/10,14:26,16:51,338
4931,4932,BNE,MEL,Virgin,VA388,22/11/28,08:24,10:49,418
4932,4933,BNE,MEL,Jetstar,JQ608,22/12/18,07:46,10:11,67
4933,4934,BNE,MEL,Jetstar,JQ919,22/09/16,23:52,02:17,325
4934,4935,BNE,MEL,Virgin,VA792,22/11/26,12:43,15:08,286
4935,4936,BNE,MEL,Jetstar,JQ481,22/10/21,20:58,23:23,106
4936,4937,BNE,MEL,Jetstar,JQ388,22/12/15,11:53,14:18,467
4937,4938,BNE,MEL,Jetstar,JQ882,22/12/07,07:15,09:40,183
4938,4939,BNE,MEL,Jetstar,JQ540,22/12/16,16:54,19:19,339
4939,4940,BNE,MEL,Jetstar,JQ505,22/10/12,23:17,01:42,259
4940,4941,BNE,MEL,Virgin,VA901,22/11/04,16:23,18:48,346
4941,4942,BNE,MEL,Jetstar,JQ788,22/10/16,15:44,18:09,145
4942,4943,BNE,MEL,Qantas,QF693,22/09/30,18:39,21:04,73
4943,4944,BNE,MEL,Qantas,QF532,22/12/24,06:39,09:04,418
4944,4945,BNE,MEL,Jetstar,JQ664,22/09/15,14:51,17:16,218
4945,4946,BNE,MEL,Jetstar,JQ506,22/11/30,19:06,21:31,476
4946,4947,BNE,MEL,Virgin,VA630,22/11/16,19:19,21:44,69
4947,4948,BNE,MEL,Virgin,VA403,22/09/30,08:46,11:11,206
4948,4949,BNE,MEL,Qantas,QF873,22/10/14,15:51,18:16,161
4949,4950,BNE,MEL,Jetstar,JQ844,22/12/15,06:43,09:08,207
4950,4951,BNE,MEL,Virgin,VA886,22/10/06,09:44,12:09,187
4951,4952,BNE,MEL,Jetstar,JQ339,22/12/25,19:22,21:47,360
4952,4953,BNE,MEL,Jetstar,JQ323,22/09/23,10:48,13:13,329
4953,4954,BNE,MEL,Jetstar,JQ568,22/11/07,12:27,14:52,290
4954,4955,BNE,MEL,Jetstar,JQ366,22/12/14,17:44,20:09,240
4955,4956,BNE,MEL,Qantas,QF860,22/09/17,08:01,10:26,471
4956,4957,BNE,MEL,Virgin,VA235,22/10/10,08:03,10:28,147
4957,4958,BNE,MEL,Jetstar,JQ144,22/12/20,16:59,19:24,54
4958,4959,BNE,MEL,Jetstar,JQ334,22/10/22,08:34,10:59,221
4959,4960,BNE,MEL,Qantas,QF311,22/10/08,07:36,10:01,493
4960,4961,BNE,MEL,Qantas,QF292,22/11/21,20:44,23:09,285
4961,4962,BNE,MEL,Jetstar,JQ965,22/09/25,07:26,09:51,147
4962,4963,BNE,MEL,Qantas,QF736,22/09/24,06:29,08:54,310
4963,4964,BNE,MEL,Virgin,VA934,22/10/22,13:52,16:17,338
4964,4965,BNE,MEL,Virgin,VA629,22/10/16,19:06,21:31,420
4965,4966,BNE,MEL,Qantas,QF961,22/12/22,21:47,00:12,260
4966,4967,BNE,MEL,Qantas,QF434,22/10/02,07:47,10:12,484
4967,4968,BNE,MEL,Qantas,QF680,22/10/14,17:02,19:27,221
4968,4969,BNE,MEL,Virgin,VA547,22/11/23,17:59,20:24,124
4969,4970,BNE,MEL,Virgin,VA622,22/11/08,14:34,16:59,480
4970,4971,BNE,MEL,Jetstar,JQ111,22/12/17,11:01,13:26,493
4971,4972,BNE,MEL,Qantas,QF752,22/09/29,15:42,18:07,235
4972,4973,BNE,MEL,Virgin,VA764,22/12/14,17:43,20:08,53
4973,4974,BNE,MEL,Jetstar,JQ244,22/12/03,21:19,23:44,395
4974,4975,BNE,MEL,Qantas,QF345,22/11/19,13:43,16:08,54
4975,4976,BNE,MEL,Qantas,QF206,22/11/03,11:01,13:26,250
4976,4977,BNE,MEL,Jetstar,JQ532,22/12/07,14:09,16:34,362
4977,4978,BNE,MEL,Virgin,VA300,22/10/12,12:42,15:07,243
4978,4979,BNE,MEL,Jetstar,JQ701,22/12/12,08:18,10:43,383
4979,4980,BNE,MEL,Virgin,VA258,22/11/01,23:47,02:12,344
4980,4981,BNE,MEL,Qantas,QF209,22/10/02,06:24,08:49,426
4981,4982,BNE,MEL,Qantas,QF396,22/12/19,15:22,17:47,409
4982,4983,BNE,MEL,Qantas,QF584,22/09/29,12:47,15:12,422
4983,4984,BNE,MEL,Jetstar,JQ235,22/11/21,13:09,15:34,267
4984,4985,BNE,MEL,Jetstar,JQ104,22/09/29,17:29,19:54,415
4985,4986,BNE,MEL,Virgin,VA867,22/11/08,16:37,19:02,107
4986,4987,BNE,MEL,Qantas,QF604,22/12/19,06:05,08:30,407
4987,4988,BNE,MEL,Virgin,VA844,22/10/11,13:33,15:58,481
4988,4989,BNE,MEL,Jetstar,JQ969,22/12/29,17:10,19:35,82
4989,4990,BNE,MEL,Virgin,VA172,22/09/23,18:20,20:45,440
4990,4991,BNE,MEL,Qantas,QF666,22/10/08,09:08,11:33,452
4991,4992,BNE,MEL,Qantas,QF130,22/11/10,16:49,19:14,61
4992,4993,BNE,MEL,Jetstar,JQ859,22/10/20,14:21,16:46,188
4993,4994,BNE,MEL,Qantas,QF922,22/11/27,08:34,10:59,191
4994,4995,BNE,MEL,Qantas,QF394,22/10/04,13:15,15:40,57
4995,4996,BNE,MEL,Jetstar,JQ933,22/10/18,07:02,09:27,126
4996,4997,BNE,MEL,Virgin,VA931,22/12/15,08:15,10:40,291
4997,4998,BNE,MEL,Virgin,VA828,22/12/20,19:13,21:38,55
4998,4999,BNE,MEL,Qantas,QF498,22/11/20,06:00,08:25,230
4999,5000,BNE,MEL,Jetstar,JQ450,22/12/22,21:32,23:57,255
5000,5001,BNE,SYD,Jetstar,JQ242,22/10/31,08:35,10:10,302
5001,5002,BNE,SYD,Jetstar,JQ315,22/11/14,11:09,12:44,112
5002,5003,BNE,SYD,Virgin,VA742,22/09/21,17:49,19:24,341
5003,5004,BNE,SYD,Jetstar,JQ834,22/12/29,17:53,19:28,407
5004,5005,BNE,SYD,Jetstar,JQ355,22/11/30,23:21,00:56,175
5005,5006,BNE,SYD,Virgin,VA535,22/12/23,09:43,11:18,220
5006,5007,BNE,SYD,Jetstar,JQ697,22/09/22,20:43,22:18,233
5007,5008,BNE,SYD,Virgin,VA211,22/10/11,20:42,22:17,369
5008,5009,BNE,SYD,Qantas,QF932,22/10/20,17:11,18:46,421
5009,5010,BNE,SYD,Qantas,QF134,22/09/27,12:22,13:57,465
5010,5011,BNE,SYD,Virgin,VA291,22/12/24,23:06,00:41,375
5011,5012,BNE,SYD,Jetstar,JQ868,22/10/17,22:27,00:02,128
5012,5013,BNE,SYD,Virgin,VA477,22/12/25,08:29,10:04,372
5013,5014,BNE,SYD,Jetstar,JQ121,22/12/14,14:35,16:10,387
5014,5015,BNE,SYD,Jetstar,JQ653,22/10/10,20:41,22:16,77
5015,5016,BNE,SYD,Jetstar,JQ100,22/10/12,20:08,21:43,248
5016,5017,BNE,SYD,Virgin,VA545,22/12/05,18:09,19:44,433
5017,5018,BNE,SYD,Virgin,VA141,22/12/12,23:23,00:58,270
5018,5019,BNE,SYD,Virgin,VA423,22/09/23,13:48,15:23,206
5019,5020,BNE,SYD,Jetstar,JQ196,22/10/11,21:15,22:50,135
5020,5021,BNE,SYD,Qantas,QF732,22/11/19,17:36,19:11,486
5021,5022,BNE,SYD,Jetstar,JQ541,22/12/27,07:49,09:24,94
5022,5023,BNE,SYD,Virgin,VA353,22/11/17,12:04,13:39,375
5023,5024,BNE,SYD,Qantas,QF996,22/09/17,18:41,20:16,495
5024,5025,BNE,SYD,Virgin,VA501,22/09/18,15:05,16:40,482
5025,5026,BNE,SYD,Virgin,VA500,22/12/21,15:08,16:43,261
5026,5027,BNE,SYD,Jetstar,JQ103,22/10/26,23:03,00:38,295
5027,5028,BNE,SYD,Jetstar,JQ237,22/11/01,15:16,16:51,339
5028,5029,BNE,SYD,Jetstar,JQ799,22/10/18,12:29,14:04,369
5029,5030,BNE,SYD,Virgin,VA743,22/11/28,10:50,12:25,158
5030,5031,BNE,SYD,Jetstar,JQ953,22/11/01,18:21,19:56,120
5031,5032,BNE,SYD,Jetstar,JQ599,22/12/06,14:24,15:59,83
5032,5033,BNE,SYD,Qantas,QF530,22/11/26,12:33,14:08,200
5033,5034,BNE,SYD,Virgin,VA234,22/12/07,23:37,01:12,70
5034,5035,BNE,SYD,Qantas,QF438,22/09/17,20:11,21:46,393
5035,5036,BNE,SYD,Jetstar,JQ195,22/11/24,11:50,13:25,467
5036,5037,BNE,SYD,Jetstar,JQ424,22/09/14,11:17,12:52,417
5037,5038,BNE,SYD,Qantas,QF245,22/10/04,08:15,09:50,455
5038,5039,BNE,SYD,Qantas,QF443,22/10/26,20:05,21:40,332
5039,5040,BNE,SYD,Virgin,VA928,22/10/13,08:47,10:22,154
5040,5041,BNE,SYD,Jetstar,JQ498,22/10/17,09:21,10:56,481
5041,5042,BNE,SYD,Jetstar,JQ277,22/10/03,21:21,22:56,225
5042,5043,BNE,SYD,Qantas,QF342,22/11/08,15:36,17:11,256
5043,5044,BNE,SYD,Virgin,VA667,22/09/26,23:34,01:09,356
5044,5045,BNE,SYD,Virgin,VA170,22/09/23,10:08,11:43,129
5045,5046,BNE,SYD,Virgin,VA120,22/10/03,12:19,13:54,102
5046,5047,BNE,SYD,Virgin,VA884,22/11/05,14:13,15:48,126
5047,5048,BNE,SYD,Qantas,QF880,22/11/21,18:50,20:25,50
5048,5049,BNE,SYD,Qantas,QF971,22/11/08,16:31,18:06,370
5049,5050,BNE,SYD,Qantas,QF505,22/11/12,07:05,08:40,311
5050,5051,BNE,SYD,Virgin,VA286,22/11/21,17:00,18:35,489
5051,5052,BNE,SYD,Qantas,QF565,22/12/04,17:33,19:08,427
5052,5053,BNE,SYD,Virgin,VA399,22/12/02,11:20,12:55,134
5053,5054,BNE,SYD,Qantas,QF732,22/11/06,10:09,11:44,182
5054,5055,BNE,SYD,Jetstar,JQ640,22/11/27,08:58,10:33,371
5055,5056,BNE,SYD,Qantas,QF387,22/10/03,10:14,11:49,375
5056,5057,BNE,SYD,Jetstar,JQ137,22/11/08,16:30,18:05,380
